3,22.06,41.53,353,292,553,620,629,775,696,795
3.1,22.06,41.53,352,292,553,621,629,775,696,795
3.2,22.05,41.53,352,293,553,621,629,776,696,795
3.3,22.05,41.53,352,293,553,621,629,776,696,795
3.4,22.05,41.53,354,293,553,620,629,775,696,794
3.5,22.05,41.53,352,292,553,620,629,775,696,794
3.6,22.05,41.53,352,293,553,621,629,775,696,795
3.7,22.05,41.53,352,292,553,620,629,775,696,795
3.81,22.05,41.53,352,293,552,621,629,775,696,795
3.9,22.05,41.53,352,293,552,620,629,776,696,794
4,22.05,41.53,352,293,553,620,629,775,696,794
4.1,22.05,41.53,353,293,553,621,629,775,696,795
4.21,22.05,41.53,353,293,553,620,629,775,696,795
4.3,22.06,41.52,354,292,553,620,629,775,696,795
4.4,22.06,41.52,352,292,552,620,629,775,696,795
4.5,22.06,41.52,353,292,553,621,629,775,696,795
4.6,22.06,41.52,352,292,553,621,629,776,696,795
4.7,22.06,41.52,352,292,553,621,629,775,696,794
4.8,22.06,41.52,352,293,553,620,630,775,697,795
4.9,22.06,41.52,352,292,553,620,629,776,696,795
5,22.06,41.52,353,292,553,620,629,775,696,795
5.1,22.06,41.52,352,293,553,621,629,775,696,795
5.2,22.06,41.52,354,292,553,621,629,776,696,795
5.3,22.06,41.53,352,293,553,620,630,775,696,795
5.4,22.06,41.53,352,292,553,621,629,776,697,795
5.5,22.06,41.53,353,293,553,621,629,775,696,795
5.6,22.06,41.53,352,293,554,620,629,775,696,795
5.7,22.06,41.53,353,293,553,620,630,775,696,795
5.8,22.06,41.53,353,293,552,621,629,776,696,795
5.9,22.06,41.53,352,293,553,620,629,775,696,795
6,22.06,41.53,352,293,553,621,629,776,697,795
6.1,22.06,41.53,352,293,554,621,629,776,697,796
6.2,22.06,41.53,354,293,553,621,630,776,696,794
6.3,22.06,41.52,354,293,554,620,630,775,696,795
6.4,22.06,41.52,352,292,553,620,629,775,696,795
6.5,22.06,41.52,353,292,553,620,629,776,697,795
6.59,22.06,41.52,353,293,553,620,629,775,696,795
6.7,22.06,41.52,352,293,553,620,630,775,696,795
6.8,22.06,41.52,353,293,553,620,629,775,696,795
6.9,22.06,41.52,352,293,553,621,629,775,696,795
7,22.06,41.52,352,293,554,620,630,776,697,795
7.11,22.06,41.52,354,293,553,621,629,776,697,795
7.2,22.06,41.52,354,293,554,620,629,775,696,795
7.3,22.04,41.53,352,293,553,621,630,776,696,795
7.4,22.04,41.53,354,293,554,621,630,776,696,795
7.5,22.04,41.53,353,293,554,621,630,776,697,796
7.6,22.04,41.53,354,293,554,621,630,776,697,795
7.7,22.04,41.53,355,293,553,620,629,776,697,796
7.8,22.04,41.53,354,293,553,620,630,775,697,795
7.91,22.04,41.53,353,293,554,621,630,775,697,796
8,22.04,41.53,354,293,554,621,630,776,697,796
8.1,22.04,41.53,354,293,553,621,629,776,697,796
8.2,22.04,41.53,352,293,554,621,630,775,697,796
8.3,22.06,41.46,352,292,553,621,629,776,697,796
8.4,22.06,41.46,352,293,553,621,630,776,697,795
8.5,22.06,41.46,355,293,554,621,630,776,697,796
8.6,22.06,41.46,352,293,554,621,630,776,698,796
8.71,22.06,41.46,352,293,553,621,630,775,697,795
8.8,22.06,41.46,353,293,553,621,630,776,697,796
8.9,22.06,41.46,355,293,554,621,631,776,698,796
8.99,22.06,41.46,355,293,554,621,630,776,697,796
9.09,22.06,41.46,352,293,553,621,629,776,697,795
9.2,22.06,41.46,352,293,553,621,630,776,697,796
9.3,22.05,41.53,353,293,553,621,630,776,697,796
9.4,22.05,41.53,353,293,554,621,630,776,697,795
9.5,22.05,41.53,353,293,554,621,630,776,697,796
9.6,22.05,41.53,354,293,554,621,630,776,697,796
9.7,22.05,41.53,353,293,554,621,630,776,697,796
9.8,22.05,41.53,353,293,554,621,630,775,698,796
9.9,22.05,41.53,352,293,554,621,630,775,697,795
9.99,22.05,41.53,353,292,554,621,630,776,698,796
10.1,22.05,41.53,355,293,554,621,630,776,697,796
10.2,22.05,41.53,352,293,553,621,630,776,697,796
10.3,22.05,41.53,354,293,554,621,630,776,698,797
10.4,22.05,41.52,353,294,553,622,630,776,697,796
10.51,22.05,41.52,353,293,554,621,630,776,697,796
10.6,22.05,41.52,355,293,554,621,631,777,698,797
10.7,22.05,41.52,355,293,554,621,630,776,698,796
10.8,22.05,41.52,355,294,554,622,630,777,697,796
10.9,22.05,41.52,355,293,553,621,631,776,697,796
11,22.05,41.52,354,293,554,621,630,776,698,796
11.1,22.05,41.52,353,293,554,621,630,776,698,796
11.2,22.05,41.52,353,294,554,622,630,776,698,796
11.3,22.05,41.52,352,293,554,621,631,776,698,796
11.4,22.06,41.53,355,294,554,622,630,776,697,797
11.5,22.06,41.53,353,294,554,621,631,776,697,797
11.6,22.06,41.53,353,293,554,622,631,776,698,797
11.7,22.06,41.53,353,294,554,622,631,776,698,796
11.8,22.06,41.53,353,293,555,622,631,777,698,798
11.9,22.06,41.53,353,294,554,622,631,777,698,797
12,22.06,41.53,353,294,554,622,631,776,699,797
